"tweet_id","texto_tweet","sentimiento"
8729,"Mi última columna del año en @LARAZON_es  ""Fisioterapia d choque"" .. #IRPF la que se nos viene encima!! gracias, @PSOE  http://t.co/0CY92LcX",2
8730,"RT “@sgueina: Un Fiscal de cine. Perfil del nuevo FGE por José Juan Toharia @JJToharia @elpais http://t.co/TuInBwd2”",2
8731,"Que el 2012 nos traiga a todos lo que deseamos y que sea mucho mejor que el 2011 #momentobuenosdeseos",2
8732,"Feliz fin de año ... Feliz 2012.. ;)",2
8733,"Y esta noche no os perdáis el mensaje de fin de año. Lo podréis ver a las 21.00 en ETB y en @Irekia.",2
8734,"Vi anoche The Artist, para recuperarme del #rajoynazo1 Boyero la alababa. Se quedó corto. Maravillosa! Y q le den un Oscar al perro!",2
8735,"A todos, ¡feliz año! NOS seguimos viendo y escribiendo en 2012.",2
8736,"Enhorabuena por tu nombramiento como presidente del Pleno del Ayto de Madrid @angelgarridog",2
8737,"Llega 2012 (sin remedio)... Hagamos de la necesidad virtud y tratemos de disfrutarlo todo lo que podamos. Feliz 2012, amigos...",2
8738,"Feliz nuevo año a todos. Habra que agarrar 2012 con ilusion y ganas. Hay taaanto por mejorar... Pero lo conseguiremos!",2
8739,"“@ramonramon: @nanilopez @mediotic @ @dalvarez37 @antonigr @alcaldehuevar @CesarCalderon @Pleguezuelo @mariagv @AHernandoVera Feliz 2012!",2
8740,"Como cualquier suscriptor “@mariaorbegozo: otra pregunta: ¿los lectores de orbyt pueden acceder a promociones de publicaciones impresas?",2
8741,"Feliz 2012 para todos! (Que ya es mucho pedir)",2
8742,"Y a @javierarenas_pp le deseo lo mejor de lo mejor en #2012 . Tu destino es el de muchos andaluces que necesitamos el cambio en #Andalucia",2
8743,"Esta noche, mientras todos estemos cenando y tomándonos las uvas, muchos sevillanos estarán de guardia para que la ciudad funcione.",2
8744,"Esta tarde-noche voy a ir a visitarlos para desearles un buen servicio y un feliz año 2012",2
8745,"igual para ti ;-)) “@Javier64jerez: @mariviromero feliz año nuevo   guapa”",2
8746,"A por ello :)) “@mariaorbegozo: @pedroj_ Siento bombardearle a preguntas pero en casa estamos barajando la posibilidad de suscribirnos :)”",2
8747,"#Feliz2012 y un abrazo Paco “@pacorengel: @mariviromero Gracias, igualmente.#FF #FF2012”",2
8748,"Sarna con gusto... Un beso, Eva “@miquelsubiaseva: @pedroj_ramirez Cualquier vocación se queda como mera rutina al lado de la tuya. Brutal.”",2
8749,"Hoy TOD@S a usar #sprint90 en cada tuit!! Hagamos que el #CuernodeAfrica recorra el MUNDO @90mn90d",2
8750,"Hoy TOD@S a usar #sprint90 en cada tuit!! Hagamos que el #CuernodeAfrica recorra el MUNDO @90mn90d ( RTs plis )",2
8751,"Un beso, Marta “@Marta_Querol: Fue un placer conocerte, bonito recuerdo de este 2011. Te menciono en despedida de año http://t.co/FhMonu7z”",2
8752,"Y que tu puedas venir a que te firme EPN “@LidiaSanzPerez:  Feliz año. Que en 2012 sigas teniéndonos perfecta y audazmente informados.”",2
8753,"Sí, esa sí “@LuisAlbGomez: Gracias pensaba en coger la oferta de150€ de ahorro con Ipad + orbyt, seguira vigente hasta Reyes, ¿es asi?”",2
8754,"Y que tu tengas mucho éxito, súperBea “@bearicoactriz: @pedroj_ramirez q este año nos llenéis de buenas noticias”",2
8755,"Basta una “@pulgui123: @pedroj_ramirez Necesito una suscripción para cada Ipad (tengo 2) o con un usuario puedo tener órbyt en los dos ?”",2
8756,"Seguro, amigo “@Sito70: @pedroj_ramirez Papa Noel trajo el iPad, y la nochevieja me trae Orbyt por 99€, merecerá la pena, no?”",2
8757,"Ojalá, Daniel. Mil gracias “@Daniruna: He renovado mi suscripción 1 añito Un abrazo y feliz año! (A ver si este año nos volvemos a ver)”",2
8758,"Gracias por los buenos momentos! @carolinaferre1 @1SylviaPantoja @AngyFdz @AngelLlacer @monicanaranjo @Carlos_Latre @Carolcerezuela y demás!",2
8759,"Ultimo día del año...y sigo malita, pero esta noche lo celebrare en el teatro con Grease a tope!! Feliz año 2012 os deseo todo lo mejor!!!",2
8760,"Menos mal que no me he cargado la lavadora, que ya tengo bastante con haberme quedado sin la gran mayoría de los móviles... ¡¡desastre!! :(",2
8761,"Una de mis parejas de cine favoritas! http://t.co/9J6dfBUd",2
8762,"Buena manera despedir  año. Monasterio del Paular. Viendo la colección de Carduchos http://t.co/TlVErVTp",2
8763,"Aunque esta tambien tendría su gracia...je je http://t.co/eH167yXS",2
8764,"Salud y paz para vosotros en 2012 http://t.co/umBZcCuV",2
8765,"Ya he llegado al hotel! Precioso!!! Viva Nápoles y las lentejas ... http://t.co/PCyGuDZv",2
8766,"“@DavidSummersHG: Me encanta Angy...es genial. Dale un beso de mi parte.” @AngyFdz Niña! Mira quien manda un beso! A este no le hemos imitao",2
8767,"En esta época de glaciación y amputación de derechos, os deseo un 2012 con el calor de la rebeldía y la resistencia.",2
8768,"Muchas gracias a tod@s por el regalo de vuestra compañía, en cada paso, tanto en mi vida como en mi carrera... OS QUIERO FAMILIA!",2
8769,"Enlazo la entrevista que me ha hecho @miguelferrary y publica hoy @opiniondemalaga http://t.co/qOQbP9Yy. Os deseo una gran entrada en 2012!",2
8770,"Treinta y tantos periodistas de EM acabamos de brindar ""por la tecnología que siendo enanos nos permite ir a hombros de gigantes"".",2
8771,"Planeta creativo: anoto 2011 como descubrimiento real de Twitter. Gracias por los debates y disculpas por las pasadas de frenada. Feliz'12.",2
8772,"Cerrada la inscripción del cuarto sorteo. Hay 100.233 anotados. Hoy anuncio a los 2 ganadores. Estén atentos!",2
8773,"Sí, sí, sí “@jamorales7: Buenas tardes la promocion de suscripción a Orbyt ¿Incluye El Mundo, Expansion, Marca y Telva?. Feliz Año.",2
8774,"Pase lo que pase aquí estaremos para contarlo entre todos. Gracias por vuestros tuits, RT y compañía en 2011. Más y mejor en 2012!",2
8775,";-))))))) RT @pakadiaz: @mariviromero @Charodona Feliz año y feliz de todo, guapas!!!!!",2
8776,"RT @pacodelatorrep: Enlazo la entrevista que me ha hecho @miguelferrary y publica hoy @opiniondemalaga http://t.co/ZUulqB4T Os deseo un ...",2
8777,"@pacodelatorrep lo mismo para ti ;-)) mucha salud y mucha paz en 2012 ;-))",2
8778,"A por ello. RT: “@perdidiya: Queremos hacer TT el tag #mujeresasesinadas. Nos ayudas?? NO CALLAMOS!!! #noalterrorismomachista”",2
8779,"Respeto a la independencia de los profesionales de RTVE. #deseoindignado2012",2
8780,"Más transparencia. Más respeto al derecho a la información de los ciudadanos. #deseoindignado2012 #sinpreguntasnocobertura",2
8781,"Dedicado a todos vosotros... Que difrutéis mucho esta noche y tengáis una muy buena entrada de año!",2
8782,"Que quienes se dedican a seguir a alguien en Twitter para insultar y calumniar encuentren algo mejor que hacer. #deseoindignado2012",2
8783,"RT @es_por_madrid: 12 enclaves del patrimonio histórico de la Comunidad de... http://t.co/SaIuTfyg #Comunidad_de_Madrid #Muy aconsejables",2
8784,"Lo demás sí, el fútbol no “@irulegui1: insisto en mi pregunta,¿En la oferta de los 99€ se incluye el fútbol gratis? Lo mejor para el 2012.”",2
8785,"Gracias, amigo “@yodiscrepomas: Acabo de leer el editorial (Rjoy empieza el ajuste...) y me he decidido a suscribirme. EM para todo el año!”",2
8786,"Espero tus comentarios. Feliz Año “@javigoya3: me acabo de suscribir a Orbyt mañana dia 1 a levantarme leyendo EM como todos los dias”",2
8787,"Claro, así ya lo tienes “@japf_martosjaen: @pedroj_ podria subscribirme a Orbyt sin tener aun mi iPad 2? Me lo entregan el 15/1. Gracias”",2
8788,"Para todo 2012 “@rosanamoltopons: la oferta es para todo el año? acabo de comprar ipad a mi marido y quiero regalarle también inscripción.”",2
8789,"Gracias, María. Bienvenida “@pulgui123: @pedroj_ramirez Bueno, pues cuenta otro abonado más a Órbyt”",2
8790,"Amigos, Twitter terminó este año para mi. Os reencuentro en 2012. Feliz salida y entrada del nuevo año. Un fuerte abrazo a todos.",2
8791,"Me ha producido melancolía ver al Rey obligado a hablar d ejemplaridad.Ver a Zp condicionado a dar algún indulto.Ver a Fernandez elogiando..",2
8792,"me encanta: Villar de Corneja adelanta 12 horas la Nochevieja por la vejez de su vecindario - ABC.es http://t.co/m71YWiU7 via @abc_es",2
8793,"Ideas, fuerza, ilusión y trabajo para 2012. Gracias por el apoyo, los ánimos y las críticas de estos meses y feliz año nuevo a tod@s. RbCb",2
8794,"#Secret  I am awake, I'm energized, I'm alive!   #Secreto estoy alerta, con energia, estoy vivo #Mantra2012",2
8795,"Ideas, fuerza, ilusión y trabajo para 2012. Gracias por el apoyo, los ánimos y las críticas y feliz año nuevo a todos y a todas. RbCb",2
8796,"Gracias @diarioas por incluirme en el equipo ideal de 2011. Es un reconocimiento que me motiva aún más para el año que comienza",2
8797,"Ni lo dudes “@arturitu20 @rosanamoltopons espero que la oferta de Orbyt de Pedro J sea mas duradera que las promesas de su amigo Rajoy.”",2
8798,"Enhorabuena “@juanvimarti: Ya está! Suscrito a Orbyt para todo el 2012. Reconozco q era difícil resistirse a semejante oferta. Feliz 2012!”",2
8799,"Ya verás como no “@Critizer: Y de regalo de reyes....Una subscripcion a Orbit ""made in"" EM @pedroj_ramirez .... espero que no me defraude”",2
8800,"Termina el año en ELORRIO con ilusión,alegría y muchas esperanzas depositadas en EL CAMBIO! Zorionak ta Urte Berri On! http://t.co/e4l3MjUw",2
8801,"Estimadas/os, espero que tengáis una buena noche y si hay alguna noticia no dudéis en trasladármela jeje. abrazos riojanos desde EL MUNDO",2
8802,"Después de entrenar a primera hora, muy buenas sensaciones, así que espero incorporarme al grupo cuanto antes.",2
8803,"Bravo, feliz año “@Sitoli99: Fin de la negociaciones de ultima hora familiares: Suscrito a Orbyt y cedo el IPad para leer Telva.”",2
8804,"Entonces caes seguro :)) “@Marcmarc68: @pedroj_ramirez mi gintonic y yo estamos decidiendo ahora si nos vamos a suscribir a Orbyt...”",2
8805,"Que disfruten de la última noche del año y tengan un Feliz 2012!!!",2
8806,"En Sevilla, para despedir el año en familia. Ellos son la garantía de mi Felicidad en el 2012. Os dejo unas fotitos interesantes..jejejeje.",2
8807,"#Feliz2012 ;-))))) RT @SanchezdelRey: #Feliz2012 directo a Málaga @mariviromero",2
8808,"feliz 2012“@sgueina: Feliz #añomariano para todos!! Que nos sea leve!! Viene #eltiolavara a crujirnos vivos!!#nohaydolor”",2
8809,"@lazaroelmundo feliz año, amigo",2
8810,"Amig@s: todo lo mejor para el 2012. Será un gran año para todos/as :))",2
8811,"un abrazo muy grande. espero coincidir en breve contigo en rne. @J_L_Gomez",2
8812,"Feliz año a todos. No perdamos las ganas de nada y no permitamos nos las hagan perder.",2
8813,"La tradición manda: os deseo un 2012 muy feliz. Añadiría ""próspero"", pero no lo hago porque sonaría a sarcasmo. Salut i força al canut!",2
8814,"Me encanta RT @mtascon: 3, 2, 1 ✺–████❷⓿❶❷███",2
8815,"EM publicará mañana la 1ª entrega de su tradicional sondeo de inicio de año con expectativas económicas y valoración del nuevo gobierno.",2
8816,"Feliz 2012 a todos! Que sea un año redondo!",2
8817,"Bravo por tus hijos “@blancagg44: @pedroj_ramirez Menuda sorpresa!! Mis hijos me han adelantado el regalo de reyes, YA SOY DE ORBYT!!!!!”",2
8818,"Ni trending, ni topics, ni hasstags!!!Que en el 2012 tengamos fuerza, rabia, ideas, ganas, cachondeo, curro y salud!!! Eso es lo que deseo!",2
8819,"Gracias, Luis Alberto. Feliz Año “@LALM9901: @pedroj_ramirez @javigoya3 . Yo tb me he suscrito, se debe seguir innovando”",2
8820,"Enhorabuena, no te arrepentirás “@MGNOVO: @pedroj_ Acabo de suscribirme. No quiero empezar 2012 con llanto. Ahora toca disfrutarlo”",2
8821,"Claro, te sirve la misma clave “@carmenrula: @pedroj_ramirez tengo orbyt para ordenador, podría cambiarlo al IPad??”",2
8822,"Será Feliz? O Feroz? Bueno: Feloz Año “@JANAFERSEN: me dijeron q felicitandote el año Respondias  . Pues voy a probar: FELOZ AÑO ...”",2
8823,"Este año he encontrado un sustitutivo de las uvas! http://t.co/WeOwScrO",2
8824,"Gracias, amigo “@murcialiberal: @pedroj_ Después de asegurarme que lo tenías, ya he caído en las redes de Orbyt. Lo conseguiste, jodío”",2
8825,"“@cultrun: Para los jóvenes con tendencias suicidas os diré q, pese a todo,la vida es bella. Y lo mas bonito de ella es la gente. Feliz año.",2
8826,"Para ser la primera vez que corremos la San Silvestre, hemos hecho una marca muy digna ;-)) We Run Madrid",2
8827,"Es verdad, en 2012 estarás cerca “@Bola_De_Papel: @pedroj_ramirez Sabías que no te fallaría”",2
8828,"Bravo, Loreto. Mi abuela favorita se llamaba como tu. “@LoretoLuanco: @pedroj_ramirez ya me suscribí”",2
8829,"Tranquilo, quedarás bien “@MikyAhu: mi señora ha visto salir la tarjeta e insiste en auditar la compra. Por mi bien, espero merezca la pena”",2
8830,"Enhorabuena!!!!!!! RT @piscolo: @mariviromero has visto esto??? http://t.co/rWS9Udup",2
8831,"EM publicará mañana en la página habitual el ranking de los 10 Mejores Tuits al Director del año 2011.",2
8832,"Feliz y mejor 2012 para tod@s",2
8833,"Feliz Año para quienes están en un hospital, y en especial a los trabajadores de la Unidad de Hematología de La Paz. Gracias por tanto.",2
8834,"En la edición de mañana, María “@mfcastineiras: @pedroj_ramirez cuando se publican los mejores tweets del 2011?”",2
8835,"Acierto seguro :)) “@juanjobenavent: A 5 horas de ""la campana"" me he hecho ""Orbytero"", anoche me convenciste. Ya ves, uno mas",2
8836,"Si la vida te da mil razones para llorar, demuestra q tienes mil y una para soñar. Haz de tu vida un sueño  y de tu sueño una realidad!!!",2
8837,"@mariviromero @blogsdepolitica @ccifuentes @albert_rivera @cepeda @tonicanto1 @joseantoniojun @luissalvador Feliz 2012...;))",2
8838,"Me encanta hacer feliz a tanta gente :))“@CarmenDomenech: Estamos probando el regalo de mi madre....Orbyt....Enhorabuena Qué maravilla!",2
8839,"Feliz año a todos, salud y suerte, lo mejor para 2012.",2
8840,"Claro que sí, Antonio. Feliz año a los dos “@vallejoantonio: @pedroj_ramirez acabo de hacerme orbytuero... Mi padre va a flipar!”",2
8841,"Me gustaría pedirle al nuevo año trabajo para los sevillanos, que no falte en ninguna familia. Y salud y paz para toda  Sevilla. Feliz 2012!",2
8842,"Mil gracias, Gonzalo “@gglardies: Otro que ha caído en Orbyt. @pedroj_ramirez Felicidades por la comisión correspondiente!”",2
8843,"Y feliz año para todos mis seguidores de Twitter. Que en 2012 sigamos compartiendo nuestras inquietudes en 140 caracteres. Besos y abrazos!",2
8844,"Que paséis una feliz noche en compañía de todos vuestros seres queridos...",2
8845,"¡Gran nochevieja y muy feliz año a todos! ¡Que el expolio y lo urgente no nos distraigan de lo importante! (por decir algo, vaya...)",2
8846,"@_Rubalcaba_ doblegaremos el 12.Inteligencia e illusion/pasion",2
8847,"Que 2012 sea un año de oportunidades. A tod@s os deseo muchos momentos de felicidad. Y buena suerte.",2
8848,"Paso de SMS Feliz año a todos mis amiguetes y followercetes!Viva el tuiterio!",2
8849,"El nuevo año será duro para mayoría d familias.A pesar d ello,d nuestra actitud depende +que nunca conseguir ser felices.Podemos.Feliz 2012!",2
8850,"Gracias, aun no sé lo del Anuario “@xaviduranm: acabamos de suscribirnos a Orbyt, hemos caído. ¿Cuando public el libro q hacéis cada año?",2
8851,"Quiero pedir al 2012 especialmente por la gente que ha perdido su trabajo que lo recupere,un beso para todos y feliz año 2012",2
8852,"Un honor, María. Feliz Año a todos “@mariaorbegozo: Ya es oficial: Orbyt, nuevo miembro de la familia =)",2
8853,"Feliz año! @ccifuentes @ElenaValenciano @mariviromero @blogsdepolitica @albert_rivera @cepeda @tonicanto1 @joseantoniojun @luissalvador",2
8854,"Que paséis una gran noche y que el 2012 sea un año especial pero sobretodo salud! Un fuerte abrazo! http://t.co/YDcppZPd",2
8855,"Fin de sesión de cocina. En un ratito a disfrutarlo. Y que todo salga bueno... Que seguro que sí... :) #cenanochevieja #comosiempre",2
8856,"Feliz 2012 a todos a pesar del marianazo",2
8857,"“@TrendsEspana: Edurne, @edurnity es ahora una tendencia en Spain http://t.co/jqII7Zvk”wooow, muchas gracias!!",2
8858,"""Curándome en salud"". Dos sonetos de Joaquín Sabina para despedir el año. Salud para tod@s. http://t.co/EYGUpVBz",2
